Restaurant ID,Restaurant Name,City,Address,Locality,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating color,Rating text,Votes
2616,Tikka Town,New Delhi,"Food Court, 3rd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",North Indian,550,No,No,2.8,Orange,Average,138
302212,4700BC Popcorn,New Delhi,"Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",Fast Food,400,No,Yes,3.8,Yellow,Good,152
3814,Al Zaitoon,New Delhi,"Food Court, FC-2/A, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Lebanese, Mediterranean, Arabian",850,No,Yes,3.5,Yellow,Good,246
8201,Dunkin' Donuts,New Delhi,"309, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Burger, Desserts, Fast Food",600,No,No,3.8,Yellow,Good,426
306571,Foodhall,New Delhi,"Level 1, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Bakery, Italian, Chinese, Mexican",700,No,No,3.9,Yellow,Good,71
2300,Haldiram's,New Delhi,"FD-12, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Street Food, North Indian, South Indian, Chinese, Mithai",350,No,No,3.7,Yellow,Good,229
3719,TGI Friday's,New Delhi,"314-316, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","American, Tex-Mex",2500,Yes,Yes,3.7,Yellow,Good,984
9720,The Beer Cafe,New Delhi,"300, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Finger Food, North Indian, Italian",1200,No,No,3.5,Yellow,Good,295
3192,Big Chill,New Delhi,"DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Italian, Continental, European, Cafe",1500,No,No,4.4,Green,Very Good,2777
305781,Cinnabon,New Delhi,"GFK 4A, Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","Desserts, Cafe",400,No,Yes,4.1,Green,Very Good,397
18337927,RollsKing,New Delhi,"15, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",Fast Food,400,No,No,4.1,Green,Very Good,71
2615,Tikka Town,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",North Indian,550,No,No,3.2,Orange,Average,118
2893,Cafe Brown Sugar,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",Fast Food,750,No,Yes,3.6,Yellow,Good,161
18237314,Chaayos,New Delhi,"Shop 301-B, 2nd Floor, DLF Promenade, Nelson Mandela Road, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","Cafe, Tea",400,No,No,3.9,Yellow,Good,91
2436,Cinnabon,New Delhi,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","Desserts, Cafe",400,No,Yes,3.9,Yellow,Good,360
306572,Foodhall,New Delhi,"1st Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","Bakery, Italian, Chinese, Mexican",700,No,No,3.7,Yellow,Good,69
2301,Haldiram's,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,No,No,3.7,Yellow,Good,134
312542,Keventers,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",Beverages,400,No,No,3.8,Yellow,Good,154
310887,Krispy Kreme,New Delhi,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","Desserts, Beverages",350,No,Yes,3.9,Yellow,Good,98
7256,L'Opera,New Delhi,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","Bakery, Desserts, Fast Food",400,No,Yes,3.8,Yellow,Good,159
8593,Mad Over Donuts,New Delhi,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",Desserts,450,No,Yes,3.7,Yellow,Good,169
311353,Starbucks,New Delhi,"254-256, 1st Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj",Cafe,700,No,No,3.9,Yellow,Good,109
311423,The Beer Cafe,New Delhi,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","Finger Food, North Indian, Italian",1250,No,No,3.8,Yellow,Good,170
